faturamento_nf_numero;faturamento_data_faturamento;faturamento_empresa_codigo_fk;faturamento_produto_codigo_fk;faturamento_qtde_produto;faturamento_valor_total;faturamento_valor_desconto;faturamento_tabela_preco_item_codigo_fk;faturamento_tabela_venda_codigo_fk;faturamento_cfop_codigo_fk;produto;produto_nome;grupo;grupo_nome;subgrupo;subgrupo_nome;empresa;empresa_nome;cidade_nome;cidade_estado;cidade_ibge;AnoMês;DiaSemana;AnoMêsExtenso
00078485;2026-01-20;2151;020.080104050732;1.000000;165.000000;0.000000;004-020.080104050732;004;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;2151;CONVENIOS E PLANOS ASSISTENCIAIS ROSA SA;ITUPEVA                       ;SP;3524006;2026-01;Terça-feira;2026-01 Janeiro
00078482;2026-01-20;308;020.080106051228;10.000000;3000.000000;0.000000;034-020.080106051228;034;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;308;FUNERARIA LITORANEA LTDA ME             ;UBATUBA                       ;SP;3555406;2026-01;Terça-feira;2026-01 Janeiro
00078489;2026-01-20;994;020.100104050728;3.000000;675.000000;0.000000;004-020.100104050728;004;5.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;994;FUNERARIA PARAISO JANDIRA LTDA ME       ;SAO SEBASTIAO                 ;SP;3550704;2026-01;Terça-feira;2026-01 Janeiro
00078481;2026-01-20;1043;040.080506051513;1.000000;368.500000;0.000000;007-040.080506051513;007;5.101     ;040.080506051513;I10151 URNA 020 SOMB.VISOR OVAL SILK FE E ALCA FLO;1;URNAS                                   ;2;URNA STD                                ;1043;FUNERARIA JARDIM LTDA                   ;VINHEDO                       ;SP;3556701;2026-01;Terça-feira;2026-01 Janeiro
00078494;2026-01-21;267;004.080002020411;100.000000;20000.000000;0.000000;002-004.080002020411;002;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;267;EMPRESA MUNIC DE DESEMVOLV URBANO RURAL ;BAURU                         ;SP;3506003;2026-01;Quarta-feira;2026-01 Janeiro
00078497;2026-01-21;938;004.080002010211;40.000000;4160.000000;0.000000;004-004.080002010211;004;5.101     ;004.080002010211;I09538 URNA 002 ASSISTENCIAL C/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;938;FORTALEZA SERVICOS DE LUTO LTDA         ;BALSAMO                       ;SP;3504800;2026-01;Quarta-feira;2026-01 Janeiro
00078498;2026-01-21;965;004.080002020411;10.000000;1250.000000;0.000000;004-004.080002020411;004;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;965;FUNERARIA UNIPREV SANTA LUZIA LTDA      ;PORTO FERREIRA                ;SP;3540705;2026-01;Quarta-feira;2026-01 Janeiro
00078501;2026-01-21;210;006.10010426A210;70.000000;26600.000000;0.000000;072-006.10010426A210;072;6.107     ;006.10010426A210;F00108 URNA 006 G CASTANHO BORDADO ALÇA DURA PRATA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;210;MUNICIPIO DE VOLTA REDONDA              ;VOLTA REDONDA                 ;RJ;3306305;2026-01;Quarta-feira;2026-01 Janeiro
00078498;2026-01-21;965;010.080004030312;10.000000;1295.000000;0.000000;004-010.080004030312;004;5.101     ;010.080004030312;I09710-010 CASTANHO ALÇA PARREIRA S/VISOR C/RENDA ;1;URNAS                                   ;2;URNA STD                                ;965;FUNERARIA UNIPREV SANTA LUZIA LTDA      ;PORTO FERREIRA                ;SP;3540705;2026-01;Quarta-feira;2026-01 Janeiro
00078496;2026-01-21;4978;013.080102050728;1.000000;341.000000;0.000000;007-013.080102050728;007;5.101     ;013.080102050728;I08310 URNA 020 CASTANHO LISA VARÃO E RENDA       ;1;URNAS                                   ;2;URNA STD                                ;4978;BELLAVITA - CLINICA DE PREPARACAO DE COR;BARRETOS                      ;SP;3505500;2026-01;Quarta-feira;2026-01 Janeiro
00078495;2026-01-21;240;015.080104051112;10.000000;1225.000000;0.000000;004-015.080104051112;004;5.101     ;015.080104051112;I09713 URNA 015 CASTANHO ALÇA PARREIRA COM VISOR  ;1;URNAS                                   ;2;URNA STD                                ;240;RUBENS BURIM FILHO ME                   ;PORTO FERREIRA                ;SP;3540705;2026-01;Quarta-feira;2026-01 Janeiro
00078502;2026-01-21;37;015.100104051112;350.000000;99400.000000;0.000000;058-015.100104051112;058;5.101 A   ;015.100104051112;I09890 URNA 015 G NORMAL BORDADO CASTANHO         ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;37;MUNICIPIO DE DIADEMA                    ;DIADEMA                       ;SP;3513801;2026-01;Quarta-feira;2026-01 Janeiro
00078492;2026-01-21;418;020.080104050732;10.000000;1300.000000;0.000000;004-020.080104050732;004;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;418;ORGANIZACAO SOCIAL DE LUTO VOTUPORANGA L;FERNANDOPOLIS                 ;SP;3515509;2026-01;Quarta-feira;2026-01 Janeiro
00078491;2026-01-21;110;020.080104050732;40.000000;5200.000000;0.000000;004-020.080104050732;004;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;110;ORGANIZACAO SOCIAL DE LUTO VOTUPORANGA  ;VOTUPORANGA                   ;SP;3557105;2026-01;Quarta-feira;2026-01 Janeiro
00078490;2026-01-21;137;020.080104050732;10.000000;3000.000000;0.000000;034-020.080104050732;034;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;137;FUNERARIA GUAIRA LTDA ME                ;GUAIRA                        ;SP;3517406;2026-01;Quarta-feira;2026-01 Janeiro
00078493;2026-01-21;486;020.080106051228;10.000000;2800.200000;0.000000;008-020.080106051228;008;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;486;ORGANIZACAO SOCIAL DE LUTO PRADOPOLIS LT;PRADOPOLIS                    ;SP;3540903;2026-01;Quarta-feira;2026-01 Janeiro
00078495;2026-01-21;240;043.081807115113;1.000000;566.500000;0.000000;007-043.081807115113;007;5.101     ;043.081807115113;F00019 URNA 043 STD CEREJEIRA BORDADO FORRO CX/TP ;1;URNAS                                   ;2;URNA STD                                ;240;RUBENS BURIM FILHO ME                   ;PORTO FERREIRA                ;SP;3540705;2026-01;Quarta-feira;2026-01 Janeiro
00078495;2026-01-21;240;043.081808113913;1.000000;566.500000;0.000000;007-043.081808113913;007;5.101     ;043.081808113913;F00089 URNA 043 STD MARFIM BORDADO ALÇA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;240;RUBENS BURIM FILHO ME                   ;PORTO FERREIRA                ;SP;3540705;2026-01;Quarta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;004.080002010211;4.000000;968.000000;0.000000;021-004.080002010211;021;6.107     ;004.080002010211;I09538 URNA 002 ASSISTENCIAL C/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078510;2026-01-22;1102;004.080002020411;15.000000;4920.000000;0.000000;009-004.080002020411;009;6.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;1102;ADILSON DE PAULA PEREIRA - ME           ;CAMPANHA                      ;MG;3110905;2026-01;Quinta-feira;2026-01 Janeiro
00078511;2026-01-22;1412;010.080004030459;5.000000;1575.000000;0.000000;008-010.080004030459;008;6.101     ;010.080004030459;F00077 URNA 010 STD CASTANHO BORDADO ALÇA PLASTICA;1;URNAS                                   ;2;URNA STD                                ;1412;ANTONIO ROBERTO PIMENTEL FUNERARIA ME   ;CAMPOS GERAIS                 ;MG;3111606;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;013.001209082206;10.000000;1770.000000;0.000000;021-013.001209082206;021;6.107     ;013.001209082206;I09894 URNA 0,60CM INFANTIL LISA BRANCO COM VERNIZ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078508;2026-01-22;2179;015.080104051112;6.000000;2098.800000;0.000000;008-015.080104051112;008;6.101     ;015.080104051112;I09713 URNA 015 CASTANHO ALÇA PARREIRA COM VISOR  ;1;URNAS                                   ;2;URNA STD                                ;2179;ROGERIO COELHO DE ALBUQUERQUE 0122670566;MIRAI                         ;MG;3142205;2026-01;Quinta-feira;2026-01 Janeiro
00078509;2026-01-22;2016;015.080104051112;20.000000;3230.000000;0.000000;035-015.080104051112;035;6.101     ;015.080104051112;I09713 URNA 015 CASTANHO ALÇA PARREIRA COM VISOR  ;1;URNAS                                   ;2;URNA STD                                ;2016;VALDO DE SOUZA MACIEL 99227177604       ;CRUZILIA                      ;MG;3120805;2026-01;Quinta-feira;2026-01 Janeiro
00078505;2026-01-22;467;015.080106051112;6.000000;2230.800000;0.000000;009-015.080106051112;009;6.101     ;015.080106051112;I09712 URNA 015 SOMBREADA ALÇA PARREIRA COM VISOR ;1;URNAS                                   ;2;URNA STD                                ;467;SERVICO FUNERARIO DE NOVA LIMA LTDA     ;NOVA LIMA                     ;MG;3144805;2026-01;Quinta-feira;2026-01 Janeiro
00078511;2026-01-22;1412;020.080104050732;2.000000;792.000000;0.000000;008-020.080104050732;008;6.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;1412;ANTONIO ROBERTO PIMENTEL FUNERARIA ME   ;CAMPOS GERAIS                 ;MG;3111606;2026-01;Quinta-feira;2026-01 Janeiro
00078506;2026-01-22;604;020.080104053334;6.000000;2322.000000;0.000000;008-020.080104053334;008;6.101     ;020.080104053334;I09805 URNA 020 CASTANHO COM VARAO E CANOPLA NATU ;1;URNAS                                   ;2;URNA STD                                ;604;JOSE AGOSTINHO JAQUES & CIA LTDA        ;MARIANA                       ;MG;3140001;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;020.080106050713;20.000000;5980.000000;0.000000;021-020.080106050713;021;6.107     ;020.080106050713;I09715 URNA 020 BORDADA SOMBREADA ALÇA FLORAL DORA;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078506;2026-01-22;604;020.080106051228;10.000000;3360.000000;0.000000;008-020.080106051228;008;6.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;604;JOSE AGOSTINHO JAQUES & CIA LTDA        ;MARIANA                       ;MG;3140001;2026-01;Quinta-feira;2026-01 Janeiro
00078508;2026-01-22;2179;020.080106051228;10.000000;3360.000000;0.000000;008-020.080106051228;008;6.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;2179;ROGERIO COELHO DE ALBUQUERQUE 0122670566;MIRAI                         ;MG;3142205;2026-01;Quinta-feira;2026-01 Janeiro
00078509;2026-01-22;2016;020.080106051228;5.000000;750.000000;0.000000;035-020.080106051228;035;6.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;2016;VALDO DE SOUZA MACIEL 99227177604       ;CRUZILIA                      ;MG;3120805;2026-01;Quinta-feira;2026-01 Janeiro
00078503;2026-01-22;1739;020.090104050729;4.000000;1740.000000;0.000000;021-020.090104050729;021;6.107     ;020.090104050729;I10180 URNA 020 CMP 2,10M CAST.VARAO C/PONTEIRA   ;1;URNAS                                   ;4;URNA 2.10 M                             ;1739;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SETE LAGOAS                   ;MG;3167202;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;020.100104050728;1.000000;419.000000;0.000000;021-020.100104050728;021;6.107     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078506;2026-01-22;604;020.100104050728;2.000000;1486.000000;0.000000;008-020.100104050728;008;6.101     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;604;JOSE AGOSTINHO JAQUES & CIA LTDA        ;MARIANA                       ;MG;3140001;2026-01;Quinta-feira;2026-01 Janeiro
00078504;2026-01-22;2323;040.080204050913;20.000000;6280.000000;0.000000;021-040.080204050913;021;6.107     ;040.080204050913;I09721 URNA 040 CAST. BORD. BIBLIA ALCA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;2323;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SANTA LUZIA                   ;MG;3157807;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;040.080206050913;20.000000;6280.000000;0.000000;021-040.080206050913;021;6.107     ;040.080206050913;I09722 URNA 040 SOMB. BORD. BIBLIA ALÇA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078503;2026-01-22;1739;040.080206050913;4.000000;1256.000000;0.000000;021-040.080206050913;021;6.107     ;040.080206050913;I09722 URNA 040 SOMB. BORD. BIBLIA ALÇA FLORAL DOU;1;URNAS                                   ;2;URNA STD                                ;1739;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SETE LAGOAS                   ;MG;3167202;2026-01;Quinta-feira;2026-01 Janeiro
00078511;2026-01-22;1412;040.080206050932;3.000000;1247.400000;0.000000;008-040.080206050932;008;6.101     ;040.080206050932;I09720 URNA 040 SOMB. BORD. BIBLIA VARAO CANO.DOUR;1;URNAS                                   ;2;URNA STD                                ;1412;ANTONIO ROBERTO PIMENTEL FUNERARIA ME   ;CAMPOS GERAIS                 ;MG;3111606;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;040.080207055032;10.000000;3300.000000;0.000000;021-040.080207055032;021;6.107     ;040.080207055032;I09794 URNA 040 STD CEREJEIRA BORDADO TNT + RENDA ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078503;2026-01-22;1739;040.080207055032;8.000000;2640.000000;0.000000;021-040.080207055032;021;6.107     ;040.080207055032;I09794 URNA 040 STD CEREJEIRA BORDADO TNT + RENDA ;1;URNAS                                   ;2;URNA STD                                ;1739;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SETE LAGOAS                   ;MG;3167202;2026-01;Quinta-feira;2026-01 Janeiro
00078509;2026-01-22;2016;040.080207055032;3.000000;667.500000;0.000000;035-040.080207055032;035;6.101     ;040.080207055032;I09794 URNA 040 STD CEREJEIRA BORDADO TNT + RENDA ;1;URNAS                                   ;2;URNA STD                                ;2016;VALDO DE SOUZA MACIEL 99227177604       ;CRUZILIA                      ;MG;3120805;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;040.080208054913;10.000000;3300.000000;0.000000;021-040.080208054913;021;6.107     ;040.080208054913;I09746 URNA 040 MARFIN BORD. ALÇA FLORAL DOURADA  ;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
00078503;2026-01-22;1739;040.080804050913;6.000000;1884.000000;0.000000;021-040.080804050913;021;6.107     ;040.080804050913;I09734 URNA 040 CAST. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;1739;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SETE LAGOAS                   ;MG;3167202;2026-01;Quinta-feira;2026-01 Janeiro
00078504;2026-01-22;2323;040.080804050913;20.000000;6280.000000;0.000000;021-040.080804050913;021;6.107     ;040.080804050913;I09734 URNA 040 CAST. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;2323;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;SANTA LUZIA                   ;MG;3157807;2026-01;Quinta-feira;2026-01 Janeiro
00078507;2026-01-22;1736;040.080806050913;20.000000;6280.000000;0.000000;021-040.080806050913;021;6.107     ;040.080806050913;I09733 URNA 040 SOMB. BORD. CRUZ E CRISTO ALÇA FLO;1;URNAS                                   ;2;URNA STD                                ;1736;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;BELO HORIZONTE                ;MG;3106200;2026-01;Quinta-feira;2026-01 Janeiro
